frontUserName,content,createTime,commentReplyVO,memberLevel,appendCommentVO,star,itemId,color,size
V****h,罩杯不是很贴合，在穿半天后上胸文胸边缘痕迹特别明显，干起来很突兀，上胸那个边缘如果能做到贴合不要那么明显的痕迹就好了,1561167829385,,4,,3,1616018,深杏色,75B
1****6,好,1561079656340,,6,,5,1616018,深杏色,80B
L****a,尺码偏小，吊带紧,1561078308308,"{'id': 20324794, 'replyContent': '您好，对于您遇到的问题小选深表歉意，严选一直致力于为消费者提供优质的产品与服务~小选建议您根据自身实际情况，参考商品页面尺寸表进行选购哦~希望您能一如既往地支持严选~祝您购物愉快！', 'createTime': '2019-06-21 10:18:40'}",4,,3,1616018,深杏色,75B
1****1,太厚了，夏天穿比较闷，不太满意,1561173600845,,3,,5,1616018,深杏色,80B
l****i,非常合适，穿着舒适贴身,1561025273683,,5,,5,1616018,深杏色,75B
子****台,一起我只在意,1561020490204,,6,,5,1616018,深杏色,80B
1****1,试一下，感觉不错。,1560995073466,,3,,5,1616018,黑色,80B
E****g,好用！回购中！,1560981614934,,5,,5,1616018,深杏色,85C
E****g,好用！回购中！,1560981609795,,5,,5,1616018,黑色,85C
g****g,无钢圈确实舒服,1561017532158,,6,,5,1616018,深杏色,85B
1****9,很好，非常满意！,1561012703309,,6,,5,1616018,深杏色,75B
陈****敏,聚拢效果不错,1561027322681,,5,,5,1616018,深杏色,85C
蒋****妈,是质量好,1560980349795,,4,,5,1616018,深杏色,80B
1****3,内衣太硬了 不舒服,1561092119005,,5,,4,1616018,深杏色,75C
1****6,第二次买,1561034356713,,4,,5,1616018,深杏色,80B
z****4,很舒服,1561031959696,,5,,5,1616018,深杏色,85C
芳****忆,很好,1561019705300,,4,,5,1616018,黑色,80B
x****6,回购,1561007732967,,6,,5,1616018,深杏色,75B
1****4,非常不错,1561001195102,,3,,5,1616018,黑色,75A
1****8,满意,1561028944715,,6,,5,1616018,深杏色,80C
l****7,好,1561016414970,,5,,5,1616018,深杏色,75B
J****e,可以,1560995753166,,6,,5,1616018,深杏色,75B
x****e,平时穿75C，这次买的80C，穿起来刚刚好、很舒服！,1555150422053,,5,,5,1616018,黑色,80C
禅****,试穿过后，觉得很不错，穿着很舒服,1560845039278,,4,,5,1616018,深杏色,85C
1****0,尺寸有点偏小，要买大一码,1560933545600,,3,,5,1616018,深杏色,75B
1****5,舒服，就是买大了一码，内衣无法调好凑合凑合。,1557130509181,,5,,5,1616018,深杏色,85B
春****,朋友推荐的尺寸，不合适，又不能退换，只好搁置,1561021206748,,2,,5,1616018,深杏色,85C
1****9,质量不错,1560954646535,,5,"{'id': 83824050, 'createTime': 1560954698637, 'content': '舒服', 'picList': [], 'commentReplyVO': None}",5,1616018,深杏色,80B
A****a,舒服合适,1560928904352,,5,,5,1616018,深杏色,80A
a****5,很好,1560916680444,,6,,5,1616018,黑色,85B
f****8,很大一股臭味，洗了一次还是很大味道,1560908740227,"{'id': 20324416, 'replyContent': '您好，感谢您对网易严选的关注~由于密封包装的原因，新品刚拆封时偶尔会带有一点包装味道，小选建议您可以在通风处放置一段时间，等待气味减少哦~希望您能一如既往地支持严选，祝您购物愉快！', 'createTime': '2019-06-19 18:14:51'}",4,"{'id': 83950314, 'createTime': 1561031436026, 'content': '我已经洗了两次了，晒了三天，还是有一股很浓烈的臭橡胶的味道，很刺鼻', 'picList': [], 'commentReplyVO': {'id': 20324866, 'replyContent': '亲爱的用户，非常抱歉给您造成不愉快的购物体验，您的情况严选非常重视，小选查看到已经有客服跟进，目前正在处理中~小选也会反馈相关团队努力完善各个细节，未给您带来更好的购物体验，再次向您致歉，望您谅解~', 'createTime': None}}",2,1616018,黑色,75B
T****K,好,1560902768369,,3,,5,1616018,黑色,85C
赖****福,这款文胸，聚拢效果不错，我按自己穿的尺寸买的，有点紧，又不能退，只能将就穿了,1560138035346,,5,,5,1616018,深杏色,80C
1****5,超喜欢，大胸必备，已购3个了,1560868155640,,5,,5,1616018,深杏色,85C
小****,试带了，有型舒服，准备再买,1560863573552,,5,,5,1616018,深杏色,85B
1****3,造型漂亮面料舒服，夏天穿厚了点,1560816481658,,5,,5,1616018,深杏色,80C
小****,第二次购买很有型戴着舒服,1560863523439,,5,,5,1616018,黑色,85B
飞****,这个内衣好穿，比某库的好穿太多了！,1559573796299,,6,,5,1616018,深杏色,80A
1****0,罩杯超级无敌厚，穿着好假，又不能退，只能扔了，不爽😫,1561176508264,,4,,5,1616018,黑色,75A
吉****奇,反复购买，胸部定型效果好。,1560844209830,,5,,5,1616018,深杏色,80C
禅****,试穿过，很舒服,1560845189079,,4,,5,1616018,黑色,85C
w****0,尺码标准！,1560868088108,,5,,5,1616018,深杏色,85C
f****q,非常好,1560858716016,,4,,5,1616018,深杏色,75B
g****j,第二次买,1560796328514,,5,,5,1616018,黑色,80C
王****,好,1560839760010,,5,,5,1616018,深杏色,80C
1****7,好,1560815768428,,4,,5,1616018,深杏色,75B
游****,确实要买大一码 很好 准备回购,1560505777391,,5,,5,1616018,黑色,80B
N****萱,比大牌好用多了啊啊喜欢了,1560472523036,,4,,5,1616018,深杏色,75B
s****g,大小刚好，不错不错,1560774415921,,5,,5,1616018,黑色,80A
1****0,聚拢效果不错！,1560760485128,,2,,5,1616018,深杏色,75A
I****A,很好,1560778140836,,4,,5,1616018,深杏色,85B
游****,回购,1560775989971,,5,,5,1616018,深杏色,80B
鱼****飞,超级舒服,1560736054026,,5,,5,1616018,深杏色,85B
弋****弋,摸着舒服，做工也好，第一次穿着有点紧，看看之后会不会松一点。夏天有点热，准备下手另外一个薄款,1560220380567,,5,,5,1616018,深杏色,75B
小****,比平常码要小一些,1560676495695,,6,,5,1616018,深杏色,75B
1****7,不用多说，一如既往好,1560651028502,,6,"{'id': 83414962, 'createTime': 1560651257755, 'content': '不用多说，一如既往好', 'picList': [], 'commentReplyVO': None}",5,1616018,黑色,75A
爱****,特别舒服 已经买第二次了,1560642535654,,5,,5,1616018,黑色,75B
x****g,好(✪▽✪),1560667052484,,5,,5,1616018,深杏色,75A
1****1,第二件了，不错,1560697605958,,4,,5,1616018,黑色,80C
1****6,舒服，效果不错,1560678216046,,4,,5,1616018,深杏色,85B
1****1,不错，有点厚,1560658157993,,3,,5,1616018,深杏色,80B
1****9,很好,1560691591016,,5,,5,1616018,深杏色,85C
1****9,很好,1560671640715,,5,,5,1616018,黑色,85C
1****1,好,1560678255690,,5,"{'id': 83423616, 'createTime': 1560678284672, 'content': '好', 'picList': [], 'commentReplyVO': None}",5,1616018,黑色,75A
陈****刚,不错,1560673452761,,5,,5,1616018,深杏色,75A
1****0,很合身，虽然是厚款，但是很贴合，又舒服。,1560008114837,,4,,5,1616018,深杏色,75B
s****9,穿着很舒服，给我妈也再购一个,1560314621323,,3,,5,1616018,深杏色,80B
l****0,非常柔软舒适，摸着穿着都很好,1560526614161,,6,,5,1616018,深杏色,75B
m****3,质量真是太好了，物有所值,1560584857881,,5,,5,1616018,深杏色,75B
1****2,质量很好，第一次购买，严选棒棒的,1560563459489,,3,,5,1616018,黑色,85C
1****7,试穿了一下，非常舒服，大小合适,1560601656165,,5,,5,1616018,深杏色,75A
伊****,有点厚感觉不适合夏天穿,1560591779816,,5,,5,1616018,深杏色,75B
晴****读,一直买这款，很好,1560566061847,,6,,5,1616018,深杏色,80C
1****6,多次购买，挺好,1560557673074,,6,,5,1616018,深杏色,75B
小****,有点偏小,1560609549025,,3,,5,1616018,深杏色,75A
P****y,很好穿,1560559401279,,6,,5,1616018,深杏色,75B
1****9,👍,1560600717306,,6,,5,1616018,深杏色,80B
1****9,挺好,1560584430993,,5,,5,1616018,深杏色,75B
a****1,合体,1560590347953,,5,,5,1616018,深杏色,85B
1****6,好,1560556294881,,4,,5,1616018,黑色,80A
l****1,感觉太舒服。质量真好。谢谢快递员热情服务,1560238990013,,6,,5,1616018,深杏色,80B
杨****,穿不了,1560255421238,,6,,5,1616018,深杏色,85C
N****萱,非常喜欢因为真的很是时尚啊,1560472844187,,4,,5,1616018,黑色,75B
汪****a,无钢圈也能很有型,1560471735120,,3,,5,1616018,黑色,80C
云****阁,聚拢效果超好,1560525987044,,5,,5,1616018,黑色,75C
汪****a,值得拥有,1560480759615,,3,,5,1616018,深杏色,80C
个****,满意,1560498797577,,5,,5,1616018,深杏色,80C
p****c,穿着很舒服，不紧不勒，还会回购,1559824855872,,6,,5,1616018,黑色,75A
l****7,非常非常满意，太舒服了,1560392271179,,5,,5,1616018,深杏色,80C
m****1,好,1560408046207,,3,,5,1616018,深杏色,75A
l****3,好,1560385427552,,6,,5,1616018,黑色,75C
l****3,好,1560385422530,,6,,5,1616018,黑色,75B
1****0,舒服不会掉，立马又屯了一个,1560328762734,,4,,5,1616018,深杏色,75B
1****8,漂亮也舒服,1560339735751,,5,,5,1616018,深杏色,75A
z****c,"一开始没细看，原来内衣不可以退，建议大家内衣千万别在严选上买，还是要试过才知道合适不合适。
就这件内衣本身，设计得不好，里面胸垫有点厚，肩带设计得太靠腋窝一侧了，导致罩杯上半部分是扩开的，如果上衣比较透或者是垂直感比较强的，有很明显的痕迹，太尴尬了。
感觉160就这么丢水里了，以后再也不会在严选上买内衣了。还是能退换的商品比较合适在严选上买。",1560393002275,"{'id': 20322733, 'replyContent': '您好，感谢您对网易严选的支持~您的满意是我们进步的最大动力，小选会反馈给相关团队，后期不断改进商品的设计并提升商品实用性，若您有其他疑问，小选建议您联系我们在线客服为您处理，希望您一如既往地支持严选哦~祝您购物愉快！', 'createTime': '2019-06-13 19:16:21'}",2,,1,1616018,黑色,75A
1****0,不错不错,1560333343050,,5,,5,1616018,深杏色,75C
w****h,很舒服,1560322664335,,5,,5,1616018,深杏色,80C
y****6,好,1560344175075,,6,,5,1616018,黑色,75A
1****2,不错,1560319892222,,4,,5,1616018,深杏色,75A
m****6,不错,1560269167116,,5,,5,1616018,深杏色,75B
方****,手感柔软细腻很舒服😌准备再入一件,1559958110981,,6,,5,1616018,深杏色,80B
D****l,非常不错，经济实惠，一直购买商品，但是一直不知道写什么，很是尴尬。,1554443518291,,5,,5,1616018,深杏色,75A
m****0,尺码围度小一号，建议选购大一号,1560265910523,,4,,5,1616018,深杏色,75A
j****g,面料丝滑，尺寸正合适,1560264905767,,5,,5,1616018,深杏色,75C
1****2,超级好穿，第二次买了,1560248222346,,5,,5,1616018,黑色,80C
个****,不合适换码,1560226276284,,5,,5,1616018,深杏色,80B
m****u,直接很好，拼得上大牌。,1560097743620,,6,,5,1616018,黑色,80A
华****l,效果还行,1560131699114,,5,,5,1616018,深杏色,75C
C****y,舒服,1560127987603,,6,,5,1616018,深杏色,75B
1****8,不错,1560126091219,,5,,5,1616018,黑色,85C
r****e,好,1560105225553,,6,,5,1616018,黑色,80B
1****8,同款都卖了三件了,1560044477377,,3,,5,1616018,黑色,75A
1****2,尺寸合适，舒服实用,1560058774315,,4,,5,1616018,深杏色,75C
l****0,刚好合适,1560064318468,,5,,5,1616018,黑色,75B
h****3,看着还行吧,1559982841464,,4,,5,1616018,黑色,75B
1****0,网易买了那么多次，这是体验感最差的一次！后背的扣子设计有瑕疵，夹肉，有些痛，不给退，不给换，客服一次次拒绝！质量问题为什么不能退换！莫名其妙,1560003763899,"{'id': 20321497, 'replyContent': '您好，感谢您对网易严选的支持~您的满意是我们进步的最大动力，小选会反馈给相关团队，后期不断改进商品的设计并提升商品实用性，若您有其他疑问，小选建议您联系我们在线客服为您处理，希望您一如既往地支持严选哦~祝您购物愉快！', 'createTime': '2019-06-09 13:33:32'}",5,,1,1616018,黑色,75B
落****啼,太紧了,1560092859623,,5,,5,1616018,黑色,75C
1****8,面料柔软，舒适，,1559996954778,,3,,5,1616018,深杏色,80C
k****h,👏,1559954976088,,5,,5,1616018,深杏色,85C
M****.,这个内衣买的219，还没收到货。就降价到160。联系客服说，他说活力力度打折太大。我用了40多块回亏金加上优惠卷130多拿下。如果不用回亏金，180多拿下。联系客服说给我15块钱的优惠券半年内使用。他家东西以后绝对不原价买。更可气的是一双买了断码的鞋子。现在竟然提价到200多。之前有见一百多可以买。我觉得也是逗我们这些人玩了。呵呵。,1560019991512,,4,,5,1616018,深杏色,80C
1****0,网易买了那么多次，这是体验感最差的一次！后背的扣子设计有瑕疵，夹肉，有些痛，不给退，不给换，客服一次次拒绝！质量问题为什么不能退换！莫名其妙,1560003744524,,5,,1,1616018,深杏色,75B
m****5,内衣好穿，就是稍微小了点,1559923056069,,5,,5,1616018,黑色,75B
j****6,质量很好，非常满意，继续关注严选,1559885186487,,4,,5,1616018,黑色,85C
x****6,非常好，把之前的内衣都扔了,1559872617326,,5,,5,1616018,黑色,80B
洁****,回购的刚好618有活动,1559917837306,,5,,5,1616018,黑色,80C
1****8,很喜欢，再来一个黑色,1559843274344,,6,,5,1616018,深杏色,85C
m****3,非常好,1559903639597,,5,,5,1616018,深杏色,75A
n****s,已经穿上，质量真的非常不错，舒服,1559793831287,,5,,5,1616018,深杏色,75A
x****6,预售时就买过，舒服服帖,1559783198849,,6,,5,1616018,黑色,75B
m****8,码不准，根本不能穿,1555556566297,,3,"{'id': 82458896, 'createTime': 1559987642784, 'content': '不好，不好很不好', 'picList': [], 'commentReplyVO': None}",5,1616018,深杏色,75B
1****0,不错，质量好，穿着舒服。,1559788433214,,5,,5,1616018,深杏色,85B
s****j,好,1559788540091,,6,,5,1616018,深杏色,80C
m****1,很满意，不厚不薄很适中。,1559694600405,,4,,5,1616018,深杏色,85B
小****,很好就是有点小,1559737724310,,4,,5,1616018,深杏色,80B
小****,很好就是有点厚,1559737711456,,4,,5,1616018,深杏色,85B
1****6,非常满意,1559705773390,,4,,5,1616018,深杏色,75B
1****6,非常满意,1559705756404,,4,,5,1616018,黑色,75B
执****G,可以的,1559669380462,,6,,5,1616018,深杏色,75B
m****0,不太贴身。,1560093606571,,6,,4,1616018,深杏色,75B
S****n,不错,1559734885215,,6,,4,1616018,黑色,80B
1****5,好好,1559707689576,,3,,5,1616018,深杏色,75C
洁****,嗯，不错，很舒服，准备再回购,1559639344829,,5,,5,1616018,深杏色,80C
1****9,不仅不送前电联，货品放到离收货点很远的丰巢。,1559692571322,"{'id': 20320383, 'replyContent': '亲爱的用户，非常抱歉给您带来不好的体验，严选会反馈物流团队对配送员进行培训，改善服务质量，希望您下次购物的时候，能够感受到严选的进步，祝您生活愉快！', 'createTime': '2019-06-05 20:39:40'}",5,,1,1616018,深杏色,85C
c****l,不压胸，舒服,1559611095688,,4,,5,1616018,深杏色,80A
杨****俊,最喜欢的一款内衣，没有之一。回购回购。趁618活动，花400+买了三件。好惊艳！比以前花这么多钱只买一件的内衣都好。内衣是消耗品。买到心仪的内衣加上超高的性价比真是太棒了！表白严选。❤️,1559634397618,,6,,5,1616018,深杏色,75C
1****7,合适,1559654524223,,4,,5,1616018,深杏色,75B
l****u,非常舒服合身，柔软光滑，夏天穿也不用担心,1559266066191,,6,,5,1616018,深杏色,75B
p****c,很舒服，果断把旧的都换了,1559543604208,,6,,5,1616018,深杏色,75A
1****9,包装不严实,1559624413655,"{'id': 20320024, 'replyContent': '亲爱的用户，感谢您对网易严选的支持~关于您反馈的外包装问题，后续会不断优化改进，若您在外包装拆开后发现有质量问题，烦请您提供图片，联系客服进行核实处理~希望您能一如既往的关注严选~祝您生活愉快~', 'createTime': '2019-06-04 17:58:30'}",5,,2,1616018,深杏色,75A
1****7,挺好，适合冬天，夏天太热了,1559532894107,,6,,5,1616018,深杏色,85B
y****4,穿上很舒服,1559568503377,,2,,5,1616018,深杏色,75A
1****0,聚拢效果非常好,1559533745805,,5,,5,1616018,深杏色,75A
l****g,好穿,1559516672217,,4,,5,1616018,黑色,85C
s****4,厚,1559560247360,,5,,5,1616018,黑色,85C
1****9,这款穿着舒服，又聚胸，挺好的,1559220704153,,3,,5,1616018,黑色,80B
1****6,非常不错，要是颜色再多点就好了,1559467934431,,4,,5,1616018,深杏色,80A
m****1,希望好用，结实,1559484530892,,5,,5,1616018,深杏色,75A
1****6,还不错，我喜欢。,1559441333922,,3,,5,1616018,黑色,75B
尘****定,东西收到了，物流飞快,1559551192279,,3,,5,1616018,深杏色,80B
m****7,物流让我很无语……,1559609004655,,4,,3,1616018,黑色,75B
花****媚,很喜欢,1559451602391,,5,,5,1616018,深杏色,75A
花****媚,henxihuan,1559451624922,,5,,5,1616018,黑色,75A
哈****,非常好,1559273030356,,3,,5,1616018,深杏色,75B
